Y,1,0,1,1,1,1,1,1,1,3,3,3,3,3,3,2,1,1,3,1,3,3,1,3,1,3,3,3,3,3,3,3,1,2,1,1,2,1,2,32,6,255,3,3,3,7,3,3,1,3,1,1,3,3,69,255,255,255,255,3,3,3,3,3,0,3,1,3,1,255,255,255,255,255,69,3,34,255,69,3,255,114,0,1,19,255,255,255,255,255,255,5,255,255,69,13,137,255,255,185,255,255,255,255,255,255,133,255,69,69,8,13,2,8,255,255,114,255,255,255,255,69,255,224,69,3,3,3,1,1,1,255,227,255,255,245,255,69,69,69,146,3,3,13,0,3,6,1,185,255,255,255,69,69,69,69,13,3,3,3,1,1,1,1,10,242,69,255,18,255,69,86,3,3,3,3,1,1,1,1,1,255,255,255,255,255,69,3,3,3,3,3,1,1,10,1,3,3,255,255,255,69,255,3,3,3,3,3,3,1,2,3,3,6,255,69,255,255,255,3,3,3,3,3,1,1,3,1,1,11,255,69,255,69,3,3,3,3,3,3,3,3,3,1,1,22,255,203,255,114,22,3,3,3,22,22
C,0,0,10,0,1,0,7,255,255,255,151,255,255,170,31,1,0,0,1,12,0,3,191,255,255,255,255,184,255,151,232,0,0,0,1,6,2,89,255,151,255,151,157,4,151,255,0,17,2,11,16,3,255,11,255,255,183,1,35,35,0,29,30,16,12,3,18,35,11,255,155,255,183,24,35,35,9,35,16,35,4,35,16,17,190,255,255,255,11,23,35,35,35,16,35,17,3,2,16,11,255,255,255,231,189,35,35,145,151,16,34,35,20,19,22,255,255,187,151,151,33,35,95,151,151,31,16,35,6,16,219,11,255,151,151,255,200,247,151,255,151,16,16,35,16,24,165,11,255,151,151,196,209,255,181,151,35,35,35,35,3,143,49,255,180,151,255,255,255,151,151,0,34,35,35,35,3,11,255,255,4,183,255,184,255,151,77,16,35,35,35,35,7,87,194,179,255,255,255,219,238,0,8,3,32,16,16,16,11,11,133,40,144,26,255,255,25,20,16,16,16,31,16,34,11,11,139,164,11,255,173,35,35,1,3,3,16,35,16,35,11,0,46,151,170,9,7,123,35,35,25,16,35,16,30,16
Y,3,1,1,2,1,3,1,1,3,3,3,3,3,3,1,0,1,1,1,1,3,3,3,1,9,3,3,2,1,1,13,0,1,1,1,1,1,3,3,1,3,255,3,3,3,3,3,4,1,1,1,1,1,2,69,255,215,255,255,3,255,255,2,0,1,3,1,1,1,18,255,255,255,255,255,41,255,255,3,2,255,233,2,1,3,255,255,255,255,255,255,176,255,176,5,0,248,255,255,255,184,255,255,255,255,78,237,255,255,3,1,4,1,0,67,255,255,118,255,165,255,255,69,255,69,13,3,3,1,1,1,5,255,72,255,255,69,255,69,162,69,13,3,3,2,1,3,1,255,255,86,255,69,69,78,237,255,8,13,3,1,1,1,3,1,255,69,255,69,69,69,69,8,13,3,13,1,1,3,3,1,2,255,255,255,255,255,89,3,13,3,3,1,1,1,0,1,1,136,255,255,69,69,3,3,3,3,3,2,3,2,3,3,3,255,133,191,191,133,13,3,6,3,3,2,3,2,3,2,13,152,200,144,69,54,2,3,3,3,13,3,2,3,3,1,10,1,22,22,69,22,2,3,3,3,13
A,3,1,11,15,15,15,25,15,15,25,211,249,25,25,25,17,2,12,15,15,6,24,25,15,211,211,211,211,25,15,25,15,11,2,12,15,8,2,211,211,255,211,212,255,25,3,25,25,13,12,13,163,227,211,255,255,211,255,255,255,25,24,25,25,12,7,211,217,211,255,211,211,211,255,255,255,25,14,21,15,12,185,211,211,211,250,211,251,255,255,232,255,21,23,25,25,12,211,208,211,211,33,212,211,211,255,255,255,13,3,25,25,5,201,8,211,163,214,211,211,249,255,255,227,21,25,25,25,8,5,238,211,211,255,211,211,228,255,255,255,23,19,21,25,195,211,211,211,8,211,185,227,211,216,255,255,24,25,25,15,221,8,8,186,225,212,249,211,255,255,250,225,15,15,25,15,15,75,8,37,211,211,211,255,255,255,45,10,17,15,21,15,15,8,8,211,211,211,211,211,211,48,15,0,14,19,15,25,0,8,211,211,211,211,211,48,211,211,14,13,12,16,15,25,0,8,211,211,211,211,216,211,211,25,1,8,0,15,25,25,0,211,211,211,211,211,211,8,211,15,15,54,15,15,15,9
C,0,3,0,1,1,7,255,255,255,255,255,255,255,104,160,104,2,0,3,0,2,255,255,255,255,255,104,255,199,191,236,236,3,11,11,4,4,255,255,255,104,104,104,104,104,67,8,0,3,11,4,11,178,255,255,104,253,104,231,7,8,11,3,0,4,3,11,3,223,255,161,255,255,255,94,10,11,8,1,4,4,4,3,234,225,255,106,255,25,255,46,10,8,11,8,10,4,6,10,255,255,120,255,255,255,255,0,8,8,11,223,246,4,4,107,255,255,127,255,255,198,161,255,70,17,8,104,255,2,4,255,255,255,104,255,255,200,198,104,161,255,198,104,104,4,4,19,141,255,143,118,255,255,242,104,104,104,104,104,2,3,31,19,255,255,255,255,255,255,104,104,104,104,236,72,7,3,255,255,255,255,255,255,255,255,255,255,255,104,0,4,4,61,255,255,255,255,255,255,255,255,255,255,242,0,2,4,4,255,104,38,255,104,255,255,255,254,238,255,19,19,0,4,10,158,255,110,255,255,255,46,255,255,255,48,19,0,0,11,5,19,104,255,255,211,255,255,255,0,0,2,5,11,2,1,9
A,1,0,1,1,1,129,255,255,255,255,255,119,10,10,10,1,3,1,0,8,8,8,8,255,255,152,151,255,10,10,10,0,158,8,8,8,255,255,243,141,237,255,255,255,3,9,255,255,8,8,8,255,166,252,201,213,255,255,230,184,10,255,255,141,8,8,113,255,255,255,255,173,230,141,255,255,141,141,141,141,8,8,74,8,169,85,255,255,180,255,255,124,255,141,18,6,185,8,181,8,255,232,255,194,255,141,141,255,141,141,148,10,222,8,8,251,185,255,255,255,213,141,141,141,22,141,0,10,0,8,8,255,255,232,220,255,141,141,141,141,22,255,9,10,8,92,8,255,255,8,255,141,141,141,141,141,141,108,1,10,8,141,255,255,180,23,180,255,255,141,141,141,255,0,4,5,186,186,255,255,77,247,186,248,223,255,255,255,6,47,0,4,8,246,8,255,255,232,172,249,141,255,255,1,6,10,1,3,8,8,8,255,255,255,237,179,255,255,255,4,0,1,3,3,6,8,141,8,243,255,255,255,8,255,9,3,0,10,0,3,106,8,255,8,255,255,255,16,251,176,9,3,8,8,3,3
B,0,0,0,0,0,0,3,178,255,255,255,0,0,0,0,0,1,0,0,0,0,2,255,255,255,141,231,255,255,77,0,0,0,0,1,172,255,255,228,255,255,225,255,255,141,141,5,8,0,0,8,255,255,255,255,255,255,141,235,255,141,141,10,7,2,0,8,255,255,255,233,255,255,255,255,255,141,141,7,10,1,0,255,255,255,255,141,255,195,141,255,191,179,141,8,10,0,144,174,255,255,255,255,255,255,255,255,255,255,141,9,10,3,255,255,255,255,255,255,141,141,141,255,255,255,141,10,10,0,255,255,255,255,255,255,255,141,141,141,255,255,255,10,10,255,255,88,209,255,255,255,248,255,255,255,248,255,255,10,10,116,255,255,255,255,255,255,147,255,141,141,186,141,255,4,6,24,8,255,255,255,255,255,255,255,141,141,162,162,64,255,7,0,255,255,255,255,255,255,162,255,30,255,141,255,8,3,3,10,247,38,255,255,146,116,255,255,255,255,255,198,178,9,1,0,254,251,8,240,255,8,255,219,8,224,245,8,8,0,0,0,0,0,0,161,20,219,6,3,7,8,24,3,8,10,1
B,0,0,0,0,0,255,255,255,255,171,255,0,0,0,0,0,0,0,0,0,77,255,255,255,255,255,255,197,255,0,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,1,0,0,0,0,240,255,255,255,255,255,255,255,255,255,255,8,3,1,0,0,8,255,255,170,255,255,255,255,255,248,255,0,1,3,0,3,8,255,141,255,255,141,255,255,141,141,211,1,3,0,1,3,8,227,255,255,255,255,255,255,255,255,255,10,10,8,1,255,255,255,255,255,209,255,141,255,255,173,141,255,3,8,2,255,255,255,255,255,255,255,141,255,255,177,141,183,146,10,0,255,255,255,255,255,255,255,255,141,141,255,158,249,141,10,8,8,255,162,255,255,255,255,255,255,141,141,141,141,141,8,30,255,8,255,255,255,240,255,255,255,255,141,141,141,255,8,3,8,255,255,253,175,255,240,255,255,255,223,141,255,8,0,3,0,8,255,162,255,255,255,255,236,255,255,2,0,1,1,11,15,178,255,245,255,255,255,255,255,255,34,10,8,8,16,8,31,171,205,255,255,255,82,147,6,0,0,8,10,10,10
Y,0,1,255,110,2,1,3,3,3,3,3,3,3,3,3,3,3,3,255,255,1,3,2,3,3,3,3,13,3,3,3,3,1,3,255,255,3,2,1,3,1,3,3,3,3,3,13,3,1,1,21,255,255,3,2,8,69,179,191,255,13,3,4,13,1,1,1,255,215,1,255,255,255,255,69,255,13,3,255,255,1,1,3,214,255,255,255,255,255,255,255,255,3,255,69,69,1,1,1,255,255,255,255,255,255,255,255,255,5,69,69,3,3,1,1,57,255,255,255,255,255,255,191,69,69,69,12,3,1,3,3,3,255,255,255,255,69,255,69,69,69,255,3,3,1,1,3,20,255,255,255,255,255,69,69,69,69,255,3,13,1,1,1,20,255,255,255,69,13,69,69,255,69,3,12,3,1,1,3,3,255,69,255,69,69,69,69,69,214,3,3,3,1,3,1,1,255,255,255,255,255,255,69,69,11,3,3,3,3,1,1,3,255,255,255,255,69,255,133,69,3,3,3,3,3,1,3,3,255,255,255,255,255,255,255,2,3,3,3,22,3,1,3,1,203,255,255,69,69,255,255,3,3,3,13,13
A,2,0,2,0,2,0,13,12,11,14,25,15,0,2,15,25,2,19,1,12,1,18,22,14,13,14,21,25,0,17,12,13,0,0,2,0,15,211,211,20,211,8,14,25,0,211,211,15,0,12,15,8,211,211,211,211,211,255,211,25,211,255,255,25,6,167,211,211,148,211,211,255,211,255,255,19,255,255,15,22,3,8,211,211,211,221,242,255,211,255,255,255,255,255,25,25,15,150,211,211,211,211,211,255,230,255,42,255,139,25,15,25,15,173,255,56,214,248,190,255,227,211,255,84,255,15,20,17,10,192,211,211,211,211,213,219,211,48,48,255,23,25,25,25,11,0,8,255,211,211,225,255,255,6,48,255,25,25,25,25,8,211,214,211,211,211,211,48,30,48,255,186,25,25,25,25,14,8,211,211,211,211,255,48,255,48,255,25,25,25,15,25,12,8,20,8,211,230,255,48,249,255,58,15,25,18,25,18,15,18,8,8,255,211,211,211,234,211,0,2,24,25,15,15,15,0,5,97,15,239,121,120,0,36,16,13,15,15,15,21,0,15,0,0,6,0,241,63,0,8,8,15,15,2,12,12
Y,1,3,1,3,3,3,1,1,3,3,3,3,3,3,2,4,0,1,1,3,1,0,2,3,1,3,3,3,3,2,1,74,255,0,3,1,1,3,3,3,1,3,3,3,3,3,3,11,255,255,1,3,1,2,2,2,255,255,204,3,3,13,255,69,219,255,114,2,1,69,255,255,255,255,255,115,3,3,92,69,2,255,255,255,255,255,255,255,255,255,70,255,3,255,69,0,1,2,150,255,176,255,242,255,255,255,255,150,9,69,69,14,2,1,1,255,255,237,104,255,255,255,69,69,255,69,255,22,1,1,1,48,255,255,255,255,255,69,69,69,69,69,13,22,1,1,3,1,255,255,255,69,69,69,69,69,69,69,13,9,1,3,3,1,255,255,69,69,69,253,243,69,69,69,3,3,3,2,3,1,16,255,69,255,255,69,69,69,69,3,3,13,1,3,1,1,3,255,255,69,255,232,69,69,69,3,3,3,1,1,3,3,1,69,255,255,255,69,243,255,18,3,3,1,5,2,3,2,1,20,255,255,204,255,255,69,3,3,22,22,3,12,3,8,3,4,255,185,69,255,88,69,13,20,22,22
A,0,0,0,16,2,1,1,2,33,0,0,20,1,1,26,4,0,0,1,5,193,6,255,255,255,255,255,20,0,25,7,2,0,0,6,253,255,255,255,255,255,128,128,33,9,11,20,9,0,2,6,193,255,255,222,255,223,255,255,20,2,255,255,33,0,6,6,6,255,223,128,227,255,128,255,20,255,223,128,14,0,6,117,193,255,255,255,255,255,160,20,31,132,128,33,33,0,245,255,128,223,255,255,255,101,128,21,128,128,7,33,33,6,45,230,255,255,255,255,230,128,128,214,128,255,31,9,9,0,97,6,255,226,243,160,110,128,255,255,128,0,0,1,0,2,6,218,249,6,255,255,255,255,128,157,128,32,33,33,11,5,6,82,255,255,255,255,255,128,128,243,193,9,27,9,9,0,35,255,255,255,193,255,128,128,222,118,31,9,9,9,13,193,255,255,255,255,12,128,255,255,255,0,22,9,33,9,33,6,35,193,160,255,246,255,193,255,9,6,30,27,7,10,11,6,6,255,6,156,193,255,109,4,8,5,9,10,9,27,9,76,6,6,66,6,29,255,0,9,9,6,9,33,4,23,1
A,2,19,2,6,5,14,19,19,19,19,19,19,19,19,255,255,2,2,19,19,19,19,19,19,19,19,19,19,30,255,71,71,2,2,2,19,2,19,24,255,4,255,255,255,255,255,255,38,3,11,2,11,11,7,255,169,71,255,71,255,255,71,71,18,2,2,2,2,255,255,77,71,71,249,71,255,71,71,9,19,2,19,99,255,255,214,255,71,176,255,255,241,85,255,38,35,2,13,255,255,255,255,71,255,71,255,255,255,71,186,19,36,8,47,255,71,255,173,71,71,71,255,71,71,71,186,19,19,19,19,255,123,255,71,71,71,249,120,120,59,71,71,19,21,2,41,100,255,255,158,100,74,71,71,71,71,71,30,19,36,19,19,71,180,255,255,71,180,71,71,71,71,71,19,19,19,2,19,255,255,255,255,255,71,77,71,71,71,71,19,38,19,19,7,255,255,255,71,71,71,71,71,71,71,30,19,7,51,19,2,38,255,240,255,71,71,71,71,71,88,21,42,53,53,17,2,19,3,255,170,255,71,255,71,38,180,38,50,53,47,19,19,22,0,6,47,207,38,48,41,34,43,50,45,34,19
A,0,1,0,0,0,30,1,32,3,37,2,2,32,7,9,2,0,0,0,0,6,255,6,255,255,255,33,20,33,33,1,1,0,0,6,234,255,128,255,255,210,128,255,25,16,27,20,33,5,11,233,255,255,255,144,255,255,128,16,25,255,255,255,33,0,255,6,144,255,255,255,144,255,128,33,33,255,128,29,33,4,6,55,6,255,255,255,255,255,240,33,128,128,128,33,33,2,6,183,162,255,255,255,255,128,255,33,128,128,16,33,33,6,6,178,255,129,255,255,255,128,255,255,128,246,10,33,33,0,255,255,6,255,255,255,143,129,255,255,255,2,0,20,0,0,6,191,162,255,255,255,176,255,255,255,207,0,33,33,18,21,6,255,255,255,255,255,128,128,192,128,73,1,15,9,33,6,6,255,255,255,255,128,128,255,141,6,0,2,9,9,9,121,6,6,255,255,255,152,128,128,128,0,9,9,32,9,9,0,132,255,255,255,255,6,255,6,12,2,9,33,5,9,18,6,6,255,255,214,255,72,255,9,9,6,9,13,33,2,2,253,6,6,255,224,156,255,0,33,33,0,1,33,33,0,31
C,2,1,1,23,1,0,0,0,0,0,1,24,103,70,1,35,0,1,0,0,0,6,6,0,0,0,1,1,0,0,1,1,0,1,0,255,185,255,255,255,251,1,0,6,1,1,0,6,209,1,1,91,6,255,217,255,255,91,1,6,1,0,1,1,1,1,19,255,255,6,0,6,1,2,169,13,2,1,26,23,6,1,6,255,255,0,1,0,1,0,19,110,0,1,0,3,1,1,6,240,255,6,4,33,36,7,36,72,1,26,0,1,1,5,255,255,217,6,3,239,220,5,26,4,36,5,36,36,0,255,255,218,251,232,211,217,235,36,26,18,36,36,36,35,1,232,255,185,217,255,255,255,0,5,26,1,34,36,26,25,35,6,216,217,6,51,217,0,5,27,26,1,36,26,26,36,2,255,6,255,185,62,255,5,16,110,1,13,36,5,36,5,6,200,5,249,255,255,5,36,36,232,26,5,36,36,26,30,255,1,14,217,255,36,22,35,19,154,12,26,28,5,5,6,28,1,6,0,5,1,4,9,4,6,2,36,36,9,0,36,1,1,0,1,1,0,7,14,23,36,16,0,32,41,13,5
B,1,4,4,5,2,1,232,255,255,255,255,255,4,4,1,1,3,4,1,4,6,255,255,255,255,255,255,255,255,1,6,4,3,4,2,1,255,48,69,255,255,255,229,48,255,2,1,1,4,4,2,2,255,69,48,255,255,255,255,255,255,4,1,6,3,4,4,4,255,255,255,255,255,255,255,255,255,6,2,2,4,2,3,0,255,255,48,255,177,255,255,48,3,1,6,6,5,6,2,69,255,255,255,255,126,48,48,255,2,1,2,1,6,4,6,255,255,255,48,255,48,255,255,255,126,1,6,2,2,4,11,255,255,255,255,255,48,255,255,255,48,255,1,1,6,6,255,69,255,255,255,255,48,255,48,48,48,48,1,1,1,4,255,69,255,255,69,255,255,255,255,48,255,3,1,1,3,1,69,255,255,255,255,255,255,48,255,255,126,6,4,1,4,2,1,255,255,255,255,177,126,255,255,48,0,2,2,2,6,6,2,255,69,255,74,48,48,255,255,48,2,2,2,2,2,6,8,255,255,255,232,255,255,255,255,4,2,0,2,2,2,1,69,3,126,69,69,69,255,69,0,255,2,8,42,2
A,0,0,2,7,16,6,6,19,18,16,54,19,0,19,19,19,0,19,2,2,7,7,5,7,18,12,19,1,0,19,9,19,19,0,1,5,19,7,2,122,255,255,255,2,1,19,19,19,19,0,1,7,2,0,255,255,255,75,75,15,17,216,255,14,141,0,1,2,19,255,255,255,75,255,221,7,207,255,75,19,61,152,7,19,19,255,182,255,176,154,255,15,176,75,75,19,19,19,4,19,255,255,255,255,255,75,255,15,217,75,7,7,0,1,19,255,255,255,255,75,92,255,101,94,75,75,19,7,19,1,19,122,255,19,255,255,255,75,255,255,75,7,19,14,1,4,19,220,240,255,255,255,255,75,244,255,217,7,8,18,19,19,19,35,19,74,255,255,75,75,255,75,17,14,19,15,211,63,19,19,243,255,255,89,221,255,255,221,2,17,9,7,4,4,19,19,255,255,126,221,221,221,255,255,7,9,19,7,0,255,19,218,75,19,19,255,255,75,176,137,12,19,9,19,19,19,19,255,255,27,255,255,255,255,255,0,7,9,16,4,19,13,19,118,19,130,255,255,233,255,255,4,7,9,19,16
B,0,0,1,0,0,0,136,255,255,0,0,0,239,0,17,0,0,0,0,0,0,255,255,255,255,255,255,0,1,0,0,0,0,0,0,0,48,255,255,255,255,255,255,0,151,49,0,0,90,0,114,255,255,255,255,255,255,255,255,255,112,1,4,0,0,0,32,202,255,255,196,255,255,255,255,255,1,0,0,21,0,0,32,255,255,255,255,255,255,255,97,255,1,0,0,0,0,0,255,255,72,255,255,255,255,71,255,255,6,0,0,0,0,0,255,255,254,255,255,255,255,255,255,64,0,0,0,0,0,0,255,255,255,255,53,255,255,53,242,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,116,245,53,255,255,135,0,0,0,0,32,32,255,32,255,255,255,166,255,53,255,0,0,0,0,1,32,32,255,255,255,255,255,255,255,255,255,0,0,0,0,0,77,32,73,255,255,173,255,255,53,255,192,0,0,0,0,0,0,255,255,255,32,255,255,220,235,91,0,0,0,0,0,0,0,87,255,255,255,255,222,255,59,107,0,0,0,6,9
C,0,0,0,0,0,0,0,0,19,0,0,2,0,3,0,0,7,13,0,0,0,0,255,255,255,255,255,255,255,255,9,0,15,103,0,0,16,255,211,255,69,255,255,255,255,255,255,0,0,0,0,0,19,255,255,255,255,255,255,123,255,255,15,0,0,0,0,255,255,255,233,244,255,0,0,16,75,2,1,9,2,0,255,19,255,19,255,255,0,1,7,2,15,75,45,19,1,1,255,255,255,255,255,79,7,19,7,15,255,255,255,19,2,1,65,131,255,255,255,255,19,9,15,255,255,255,0,19,7,14,19,255,255,75,255,255,255,255,255,255,154,14,107,19,19,2,19,188,255,75,126,255,255,255,255,75,255,6,0,9,0,1,19,255,255,255,255,255,255,255,255,109,157,2,5,19,7,255,19,255,255,255,255,255,255,255,255,240,19,2,7,19,1,255,240,19,255,112,255,240,255,255,9,0,0,0,7,19,6,19,115,29,255,19,19,68,255,17,6,37,8,0,6,7,255,225,19,255,255,255,255,24,2,0,19,19,19,0,5,9,19,13,65,19,152,122,122,0,10,6,14,19,15,8,11,9
A,8,5,10,5,8,22,9,22,21,22,6,22,10,22,14,22,6,1,15,11,17,18,22,9,21,9,199,255,112,9,16,22,5,22,10,9,9,5,255,255,250,255,255,255,255,22,9,22,10,6,22,9,206,177,179,200,248,179,255,255,255,9,4,22,17,10,5,255,195,255,179,179,179,179,255,179,179,5,15,6,10,10,10,255,255,255,255,255,255,255,255,179,179,255,9,9,1,9,3,255,255,255,255,255,255,255,179,179,248,255,7,9,0,8,255,255,255,255,255,242,255,255,179,179,255,255,22,9,0,21,14,179,255,255,255,255,186,179,179,241,255,249,9,9,10,9,14,255,255,255,179,255,179,179,255,255,255,10,9,9,5,9,255,255,179,255,255,169,22,184,179,203,239,9,9,9,6,142,180,255,229,255,255,203,255,255,255,255,255,9,8,9,8,13,180,231,255,190,255,255,255,179,179,195,255,9,9,9,5,255,255,255,14,255,255,255,255,180,179,255,8,22,9,10,16,149,255,255,255,255,255,255,179,179,179,179,9,22,22,7,5,255,255,255,255,255,255,179,179,255,179,11,21,9,9,5
C,1,7,3,0,11,10,3,255,93,255,255,255,255,9,9,16,2,15,2,7,19,45,255,255,255,255,255,255,255,255,187,19,1,5,2,4,1,255,255,255,255,255,255,255,255,75,255,88,1,7,1,3,199,255,255,211,255,255,255,75,253,255,18,19,2,19,7,7,255,255,255,255,255,0,2,7,7,9,19,19,10,2,19,255,122,255,255,75,255,2,7,5,19,9,19,19,2,7,223,19,19,255,255,27,255,19,2,7,18,19,34,18,0,1,255,186,93,255,255,255,93,19,19,19,7,131,75,75,0,2,255,19,255,255,199,255,255,6,15,14,199,175,75,199,1,7,211,255,255,255,255,19,116,255,19,255,255,75,86,0,1,7,19,240,255,240,255,77,152,255,255,160,255,255,3,0,2,175,63,19,255,255,255,255,255,109,255,255,75,255,11,0,5,255,19,255,255,75,224,255,255,255,75,84,255,1,14,4,1,19,230,255,255,94,152,255,255,255,176,170,19,19,0,0,1,29,19,255,254,31,255,19,255,255,255,2,0,0,4,139,11,181,255,24,29,224,255,255,255,19,1,7,7,19,19,19
A,2,1,1,2,2,0,13,13,16,5,5,25,25,15,12,11,12,2,2,0,18,12,15,9,12,15,15,21,211,211,25,15,14,2,2,15,211,211,211,173,211,5,25,211,255,255,25,25,0,9,102,8,8,8,211,255,255,211,250,255,255,25,15,15,12,202,8,211,211,212,255,240,211,211,211,255,251,25,25,25,8,29,8,211,211,211,211,211,211,211,255,255,9,25,25,23,8,8,211,211,147,211,211,211,234,254,255,245,12,25,23,25,8,179,211,40,248,218,179,211,255,80,255,223,0,25,21,21,211,215,211,8,211,211,255,211,48,255,250,8,2,25,23,25,8,211,0,253,116,211,211,217,255,255,185,0,3,25,25,17,2,8,18,167,211,211,212,48,39,255,8,21,4,25,25,15,1,4,211,211,27,154,255,225,211,211,8,15,16,15,15,25,0,2,8,126,255,211,211,200,211,118,66,25,15,25,20,20,15,8,65,8,211,211,255,211,141,25,1,18,25,25,25,25,15,8,211,14,211,242,254,211,9,25,15,15,24,15,15,25,0,74,167,211,211,78,211,3,0,15,8,18,15,18,25,13
Y,10,255,1,0,1,1,1,1,3,3,3,3,3,3,3,13,1,255,140,1,1,2,3,2,3,3,3,3,3,3,3,3,1,255,255,3,1,2,1,2,2,3,3,3,3,3,3,3,1,161,255,120,1,1,69,255,255,69,255,255,3,10,219,232,1,1,255,255,1,25,255,255,150,110,255,69,13,3,255,69,0,3,255,255,255,69,255,255,255,255,255,69,3,69,69,44,0,1,3,255,255,255,255,69,255,255,255,69,4,69,69,3,1,1,3,255,255,255,255,69,69,69,69,69,243,69,69,13,2,1,3,69,244,255,255,255,69,69,69,69,69,69,4,3,2,1,1,12,255,255,255,69,69,69,69,69,69,69,3,7,1,1,3,3,255,255,255,255,98,69,69,69,69,3,3,3,4,3,1,3,255,255,255,255,214,69,69,69,11,3,3,3,0,1,1,1,20,255,255,255,255,69,69,80,3,3,3,3,3,3,1,3,1,255,255,69,255,69,69,1,1,3,3,3,2,6,1,3,2,234,69,69,69,69,69,3,3,2,3,3,1,3,3,2,12,255,69,43,168,96,90,3,3,3,3,2
C,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,6,0,0,0,0,1,101,221,46,8,255,0,0,1,0,101,0,0,0,4,255,255,255,134,166,141,212,255,255,169,0,0,3,0,0,8,181,8,255,177,209,246,255,0,0,0,1,1,1,0,0,8,82,155,255,255,255,0,1,1,10,5,3,3,3,0,8,8,8,255,8,62,8,0,3,5,3,4,3,3,7,1,8,8,8,22,11,255,5,3,3,3,10,3,3,10,10,8,1,39,113,224,8,255,1,3,3,3,255,141,255,10,8,8,8,240,255,8,255,224,255,10,4,9,171,255,148,10,10,8,7,8,162,8,255,162,163,141,255,251,255,2,10,10,10,31,255,8,255,46,8,255,255,255,255,141,4,10,10,10,1,0,8,8,8,8,39,208,39,255,255,1,10,10,6,2,203,0,255,224,221,42,224,255,255,136,2,3,4,3,3,2,4,8,8,8,255,216,255,8,146,3,10,3,3,3,3,255,8,31,185,173,8,219,255,221,3,3,3,3,3,3,10,8,8,8,39,8,8,8,0,2,0,3,3,3,4,3,10,14,6
A,8,9,9,6,21,22,22,22,9,9,40,22,11,224,13,22,5,5,14,10,10,9,10,9,9,9,10,12,165,179,179,22,3,7,8,14,9,10,3,255,11,104,179,226,255,179,9,22,7,2,9,9,9,47,255,179,255,179,179,179,255,179,22,22,9,5,10,0,255,255,179,179,179,179,255,179,179,179,21,11,5,7,18,255,255,179,179,179,179,179,226,179,255,179,9,6,5,5,255,255,179,179,179,179,226,179,179,179,179,120,22,9,6,6,255,245,231,179,188,179,179,180,255,179,255,22,9,14,10,9,255,188,255,245,245,179,188,164,255,179,255,5,9,9,8,5,66,179,255,231,255,255,207,255,203,179,179,8,14,9,5,9,255,234,179,255,205,255,179,179,179,22,179,8,9,6,5,6,255,255,188,179,179,255,160,22,179,159,179,9,5,9,9,9,255,255,179,255,179,179,179,159,22,186,1,5,14,9,1,6,255,255,216,179,255,177,22,22,179,179,6,5,9,8,8,5,255,255,201,179,179,179,252,81,179,249,11,5,9,9,10,9,179,188,255,179,179,179,179,255,179,41,9,13,10,9
Y,255,255,3,2,1,3,1,1,1,2,3,1,3,3,1,11,214,255,0,1,1,3,3,3,2,3,3,3,3,3,3,2,1,255,255,1,3,3,3,2,3,3,9,3,3,3,3,3,1,255,255,0,3,1,3,13,3,10,3,255,3,3,3,13,1,7,255,255,3,1,201,69,203,98,255,69,255,3,9,255,2,1,255,255,255,255,255,69,69,255,104,255,168,3,69,69,3,1,208,255,255,255,255,165,255,121,69,255,255,13,69,69,3,1,13,255,255,255,255,255,69,255,255,69,69,69,69,69,1,1,1,156,255,155,69,69,69,69,69,69,69,69,69,3,1,3,3,69,255,255,255,107,255,69,69,69,13,69,69,3,1,1,3,6,69,255,255,203,69,69,69,69,69,69,6,3,3,1,3,2,255,255,255,255,255,98,69,69,69,20,10,3,3,3,1,1,69,255,255,255,255,69,69,69,64,3,3,3,3,13,3,1,4,75,255,255,69,249,249,249,3,3,3,3,1,3,3,2,22,255,255,151,69,69,69,20,3,3,3,11,1,2,1,1,255,144,69,69,69,69,69,3,3,9,11,2
C,1,6,0,2,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,6,2,0,0,0,0,0,0,0,0,0,40,2,0,0,8,209,255,255,209,255,0,0,0,0,0,0,0,3,0,4,8,8,8,255,255,255,255,0,0,0,0,8,0,0,0,8,255,16,148,0,0,0,0,0,3,0,1,10,0,1,8,8,8,8,255,0,0,0,0,1,3,9,10,10,0,1,8,255,8,8,8,0,2,4,3,3,3,1,0,10,0,3,8,8,8,255,201,7,255,255,255,10,1,3,10,10,0,10,8,62,116,116,0,191,255,255,1,6,10,10,10,9,2,3,8,8,8,255,255,255,255,5,10,10,5,8,10,10,10,10,8,3,54,255,255,8,255,10,3,3,10,6,10,3,3,7,4,0,8,8,8,23,3,3,10,3,9,10,137,8,9,10,8,0,8,8,8,1,3,3,3,3,10,9,255,0,6,10,7,8,8,8,0,1,10,3,4,10,4,163,0,9,10,3,170,8,8,131,1,1,1,8,10,1,3,8,2,3,3,3,2,131,0,0,1,2,4,3,1,3,10,8,6,3,9,3
